Country Name,Country Code,Series Name,Series Code,Year,Value
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,410.7004524748136
Kenya,KEN,"Population, total",SP.POP.TOTL,2001,31619170.0
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.1441291775969944
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,718.833787096781
Kiribati,KIR,"Population, total",SP.POP.TOTL,2001,90335.0
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,2001,23815358.0
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.7259356032235615
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11981.482821875823
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2001,47370164.0
Kosovo,XKX,"Population, total",SP.POP.TOTL,2001,1820009.0
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.21333257649935433
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,17374.231866422688
Kuwait,KWT,"Population, total",SP.POP.TOTL,2001,2008121.0
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.321621411904658
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,308.41129550148037
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,2001,30.2
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2001,4945073.0
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.751412879831946
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,320.31600543956756
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2001,5521482.0
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.460578267272865
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3504.6182946239664
Latvia,LVA,"Population, total",SP.POP.TOTL,2001,2337170.0
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.839669277029728
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4009.5592975110153
Lebanon,LBN,"Population, total",SP.POP.TOTL,2001,4401918.0
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.5615818339209255
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,412.6774736768215
Lesotho,LSO,"Population, total",SP.POP.TOTL,2001,2000853.0
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.920274765697812
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,300.46382859898296
Liberia,LBR,"Population, total",SP.POP.TOTL,2001,3015338.0
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.7628388706260267
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,6312.8003049896515
Libya,LBY,"Population, total",SP.POP.TOTL,2001,5403639.0
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.7330924552979923
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,75067.80016800432
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2001,33194.0
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.48412665187908
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3532.527873632422
Lithuania,LTU,Gini index,SI.POV.GINI,2001,32.0
Lithuania,LTU,"Population, total",SP.POP.TOTL,2001,3470818.0
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.0743555095271944
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,48440.142015135505
Luxembourg,LUX,Gini index,SI.POV.GINI,2001,30.9
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2001,441525.0
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.888240106514388
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,15810.722766656158
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2001,433900.0
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.980235769827331
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,319.28327823565746
Madagascar,MDG,Gini index,SI.POV.GINI,2001,47.4
Madagascar,MDG,"Population, total",SP.POP.TOTL,2001,17032939.0
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-4.974963618924761
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,215.47452489835686
Malawi,MWI,"Population, total",SP.POP.TOTL,2001,11593058.0
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.5176753191928611
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3943.7994391023894
Malaysia,MYS,"Population, total",SP.POP.TOTL,2001,23526538.0
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.9436345227125287
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3033.9323450703646
Maldives,MDV,"Population, total",SP.POP.TOTL,2001,286767.0
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,15.806031740614543
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,346.2245542510219
Mali,MLI,Gini index,SI.POV.GINI,2001,39.9
Mali,MLI,"Population, total",SP.POP.TOTL,2001,11912158.0
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.7572030794111413
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,10357.702589173052
Malta,MLT,"Population, total",SP.POP.TOTL,2001,393028.0
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.930044462028917
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2394.345011051777
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2001,51123.0
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.7994938300359848
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,651.8178401997768
Mauritania,MRT,"Population, total",SP.POP.TOTL,2001,2678760.0
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.347540727314069
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3908.556949274354
Mauritius,MUS,"Population, total",SP.POP.TOTL,2001,1196287.0
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.45084525321594526
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,7952.76479510706
Mexico,MEX,"Population, total",SP.POP.TOTL,2001,100099099.0
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.8201418138761483
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2103.74859460914
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2001,112365.0
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.10000039929173
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,507.4040762528191
Moldova,MDA,Gini index,SI.POV.GINI,2001,38.0
Moldova,MDA,"Population, total",SP.POP.TOTL,2001,2918135.0
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.1877336904009894
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,82402.78095701894
Monaco,MCO,"Population, total",SP.POP.TOTL,2001,32447.0
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.9527105433811727
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,524.453483552485
Mongolia,MNG,"Population, total",SP.POP.TOTL,2001,2417751.0
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.0998387093708715
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1909.5987018617886
Montenegro,MNE,"Population, total",SP.POP.TOTL,2001,607389.0
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.721825195777285
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1506.24523925781
Morocco,MAR,"Population, total",SP.POP.TOTL,2001,28814643.0
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,12.85168202077358
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,304.7921386219133
Mozambique,MOZ,"Population, total",SP.POP.TOTL,2001,18537729.0
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,11.343997069960537
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,141.52566070572198
Myanmar,MMR,"Population, total",SP.POP.TOTL,2001,45771139.0
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.1779486946791735
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1915.589265948749
Namibia,NAM,"Population, total",SP.POP.TOTL,2001,1857048.0
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-6.761088869509976
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2232.308740267263
Nauru,NRU,"Population, total",SP.POP.TOTL,2001,10130.0
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.7998921425540715
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,240.7951145446641
Nepal,NPL,"Population, total",SP.POP.TOTL,2001,24946748.0
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.3235757081938573
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,26955.71280322782
Netherlands,NLD,"Population, total",SP.POP.TOTL,2001,16046180.0
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,14482.360626360245
New Caledonia,NCL,"Population, total",SP.POP.TOTL,2001,227707.0
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.4109931224790557
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,13882.856826858602
New Zealand,NZL,"Population, total",SP.POP.TOTL,2001,3880500.0
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.960843490572728
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1051.8742358909956
Nicaragua,NIC,Gini index,SI.POV.GINI,2001,52.9
Nicaragua,NIC,"Population, total",SP.POP.TOTL,2001,5087825.0
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.268134902132346
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,205.4179361209311
Niger,NER,"Population, total",SP.POP.TOTL,2001,11920647.0
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.917684649203707
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,566.4282318129331
Nigeria,NGA,"Population, total",SP.POP.TOTL,2001,129862595.0
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.0672566245166166
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1823.0226768263633
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2001,2034882.0
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2001,67984.0
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.067130435461891
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,38601.897639231
Norway,NOR,"Population, total",SP.POP.TOTL,2001,4513751.0
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.61316649389876
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,9611.963601910536
Oman,OMN,"Population, total",SP.POP.TOTL,2001,2310217.0
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.6513501708376452
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,609.9395069050735
Pakistan,PAK,Gini index,SI.POV.GINI,2001,28.7
Pakistan,PAK,"Population, total",SP.POP.TOTL,2001,159270907.0
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.3458937524151935
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,8239.263540065318
Palau,PLW,"Population, total",SP.POP.TOTL,2001,19352.0
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.9499078756836923
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3991.7767209465464
Panama,PAN,Gini index,SI.POV.GINI,2001,56.7
Panama,PAN,"Population, total",SP.POP.TOTL,2001,3069537.0
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.1212886055647715
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,537.8474596341313
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2001,5728435.0
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-0.8340547167460954
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1637.686151229318
Paraguay,PRY,Gini index,SI.POV.GINI,2001,54.6
Paraguay,PRY,"Population, total",SP.POP.TOTL,2001,5187689.0
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.6178923256242967
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1929.5727303884632
Peru,PER,Gini index,SI.POV.GINI,2001,51.3
Peru,PER,"Population, total",SP.POP.TOTL,2001,26964601.0
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.049231344634862
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,969.5306117444528
Philippines,PHL,"Population, total",SP.POP.TOTL,2001,81401488.0
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.2337446440035649
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,5015.237900366129
Poland,POL,Gini index,SI.POV.GINI,2001,32.8
Poland,POL,"Population, total",SP.POP.TOTL,2001,38248076.0
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.9436721342791543
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11734.764974395395
Portugal,PRT,"Population, total",SP.POP.TOTL,2001,10362722.0
Puerto Rico (US),PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.313471576940643
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,18123.19870199179
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,2001,3818774.0
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.8981866623390715
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,25870.799186431443
Qatar,QAT,"Population, total",SP.POP.TOTL,2001,677925.0
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.218136256737083
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1825.192993731835
Romania,ROU,Gini index,SI.POV.GINI,2001,29.4
Romania,ROU,"Population, total",SP.POP.TOTL,2001,22131970.0
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.100051225725679
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2100.3525390625
Russian Federation,RUS,Gini index,SI.POV.GINI,2001,36.9
Russian Federation,RUS,"Population, total",SP.POP.TOTL,2001,145976482.0
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.484560341601096
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,237.30884620090103
Rwanda,RWA,"Population, total",SP.POP.TOTL,2001,8287094.0
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.390129061729894
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1453.8702132460612
Samoa,WSM,"Population, total",SP.POP.TOTL,2001,183166.0
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.578342904019678
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,39035.10342904454
San Marino,SMR,"Population, total",SP.POP.TOTL,2001,27143.0
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.0644829578871935
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,518.88050130005
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2001,146375.0
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.34459319617543827
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,10805.311325121995
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2001,17041397.0
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.310851466183692
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,637.2135305637236
Senegal,SEN,Gini index,SI.POV.GINI,2001,41.2
Senegal,SEN,"Population, total",SP.POP.TOTL,2001,10212942.0
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.778522793680835
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1812.4208828139301
Serbia,SRB,"Population, total",SP.POP.TOTL,2001,7503433.0
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-2.2711628855298187
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,8153.298636987904
Seychelles,SYC,"Population, total",SP.POP.TOTL,2001,81202.0
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-6.345455633284686
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,358.3157160515458
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2001,4692716.0
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.0708627510044835
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,21699.741486890685
Singapore,SGP,"Population, total",SP.POP.TOTL,2001,4138012.0
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2001,30726.0
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.9251607724848867
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,5712.47802761654
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2001,5378867.0
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.8286847943046496
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,10375.625586986062
Slovenia,SVN,"Population, total",SP.POP.TOTL,2001,1992060.0
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-7.956606100162375
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,911.7919353854105
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2001,449125.0
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,7.110314311428098
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,244.91484253845545
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,2001,9198493.0
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.7000000001910394
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2847.1519194590805
South Africa,ZAF,"Population, total",SP.POP.TOTL,2001,47566800.0
South Sudan,SSD,"Population, total",SP.POP.TOTL,2001,6308391.0
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.9190888080881052
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,15368.233798443476
Spain,ESP,"Population, total",SP.POP.TOTL,2001,40850412.0
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.5454081336602599
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,803.5440266273846
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2001,19600362.0
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.253449830108863
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,10022.591923563721
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2001,45761.0
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-3.408063961894044
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,5570.452470981062
St. Lucia,LCA,"Population, total",SP.POP.TOTL,2001,160237.0
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2001,30803.0
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.7482310202889835
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,4071.086010989624
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,2001,113501.0
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.500360533968831
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,451.293304443359
Sudan,SDN,"Population, total",SP.POP.TOTL,2001,28516770.0
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.200000420835394
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1714.648466372421
Suriname,SUR,"Population, total",SP.POP.TOTL,2001,486560.0
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.3608064269412097
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,27259.317430021718
Sweden,SWE,Gini index,SI.POV.GINI,2001,26.5
Sweden,SWE,"Population, total",SP.POP.TOTL,2001,8895960.0
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.575661986889159
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,39638.79110618639
Switzerland,CHE,"Population, total",SP.POP.TOTL,2001,7229854.0
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.0472871019198067
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1186.8291347402724
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,2001,17051338.0
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,9.580836178429507
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,168.67628536518615
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2001,6407377.0
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,6.070808287341293
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,396.638732910156
Tanzania,TZA,"Population, total",SP.POP.TOTL,2001,35198299.0
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.444249009683716
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1889.934324671445
Thailand,THA,"Population, total",SP.POP.TOTL,2001,63651141.0
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,16.347691581246337
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,587.7006344290791
Timor-Leste,TLS,Gini index,SI.POV.GINI,2001,35.9
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2001,812249.0
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.8234387521118549
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,396.6926545201353
Togo,TGO,"Population, total",SP.POP.TOTL,2001,5277382.0
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.4924812554527307
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1753.516675766262
Tonga,TON,"Population, total",SP.POP.TOTL,2001,103288.0
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.168523981854236
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,6657.414669372205
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,2001,1325567.0
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.79627166202512
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2235.7198162475106
Tunisia,TUN,"Population, total",SP.POP.TOTL,2001,9869677.0
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-5.459408385630624
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,3052.225670679303
Turkiye,TUR,"Population, total",SP.POP.TOTL,2001,66245128.0
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.343845714327273
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,756.0349762763984
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2001,4675409.0
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,18325.745811197383
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,2001,19576.0
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.0
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,1456.78409421177
Tuvalu,TUV,"Population, total",SP.POP.TOTL,2001,9586.0
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.183661124902358
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,236.02118885399335
Uganda,UGA,"Population, total",SP.POP.TOTL,2001,24745676.0
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.800000003672224
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,800.49072265625
Ukraine,UKR,"Population, total",SP.POP.TOTL,2001,49106855.0
